Data/Folder/File, TRUE label, CLASSIFIED label
('data/071/000', 'spam') spam
('data/088/101', 'ham') ham
('data/088/102', 'ham') ham
('data/088/103', 'spam') spam
('data/088/104', 'spam') spam
('data/088/105', 'ham') ham
('data/088/106', 'spam') spam
('data/088/107', 'spam') spam
('data/088/108', 'ham') ham
('data/088/109', 'spam') spam
('data/088/110', 'spam') spam
('data/088/111', 'spam') spam
('data/088/112', 'spam') spam
('data/088/113', 'spam') spam
('data/088/114', 'ham') ham
('data/088/115', 'ham') ham
('data/088/116', 'spam') spam
('data/088/117', 'ham') ham
('data/088/118', 'spam') ham
('data/088/119', 'spam') spam
('data/088/120', 'spam') spam
('data/088/121', 'spam') spam
('data/088/122', 'spam') spam
('data/088/123', 'spam') spam
('data/088/124', 'spam') spam
('data/088/125', 'spam') spam
('data/088/126', 'spam') spam
('data/088/127', 'spam') spam
('data/088/128', 'spam') spam
('data/088/129', 'spam') spam
('data/088/130', 'spam') spam
('data/088/131', 'spam') spam
('data/088/132', 'spam') spam
('data/088/133', 'spam') spam
('data/088/134', 'spam') spam
('data/088/135', 'spam') spam
('data/088/136', 'spam') spam
('data/088/137', 'spam') spam
('data/088/138', 'ham') ham
('data/088/139', 'ham') ham
('data/088/140', 'ham') ham
('data/088/141', 'spam') spam
('data/088/142', 'ham') ham
('data/088/143', 'ham') ham
('data/088/144', 'spam') spam
('data/088/145', 'ham') ham
('data/088/146', 'ham') ham
('data/088/147', 'ham') ham
('data/088/148', 'ham') ham
('data/088/149', 'spam') spam
('data/088/150', 'ham') ham
('data/088/151', 'spam') spam
('data/088/152', 'spam') spam
('data/088/153', 'spam') spam
('data/088/154', 'spam') spam
('data/088/155', 'ham') ham
('data/088/156', 'spam') spam
('data/088/157', 'spam') spam
('data/088/158', 'ham') ham
('data/088/159', 'spam') spam
('data/088/160', 'spam') spam
('data/088/161', 'spam') spam
('data/088/162', 'spam') spam
('data/088/163', 'spam') spam
('data/088/164', 'spam') spam
('data/088/165', 'spam') spam
('data/088/166', 'spam') spam
('data/088/167', 'spam') spam
('data/088/168', 'spam') spam
('data/088/169', 'spam') spam
('data/088/170', 'ham') ham
('data/088/171', 'spam') spam
('data/088/172', 'spam') spam
('data/088/173', 'spam') spam
('data/088/174', 'ham') ham
('data/088/175', 'spam') spam
('data/088/176', 'ham') ham
('data/088/177', 'ham') spam
('data/088/178', 'spam') spam
('data/088/179', 'ham') ham
('data/088/180', 'ham') ham
('data/088/181', 'spam') spam
('data/088/182', 'spam') ham
('data/088/183', 'spam') spam
('data/088/184', 'spam') spam
('data/088/185', 'ham') ham
('data/088/186', 'ham') ham
('data/088/187', 'ham') ham
('data/088/188', 'spam') spam
('data/088/189', 'spam') spam
('data/088/190', 'ham') ham
('data/088/191', 'spam') spam
('data/088/192', 'ham') ham
('data/088/193', 'ham') ham
('data/088/194', 'spam') spam
('data/088/195', 'spam') spam
('data/088/196', 'spam') spam
('data/088/197', 'spam') spam
('data/088/198', 'spam') spam
('data/088/199', 'spam') spam
('data/088/200', 'spam') spam
('data/088/201', 'spam') spam
('data/088/202', 'spam') spam
('data/088/203', 'spam') spam
('data/088/204', 'spam') spam
('data/088/205', 'spam') spam
('data/088/206', 'spam') spam
('data/088/207', 'spam') spam
('data/088/208', 'spam') spam
('data/088/209', 'spam') spam
('data/088/210', 'spam') spam
('data/088/211', 'spam') spam
('data/088/212', 'ham') ham
('data/088/213', 'ham') ham
('data/088/214', 'ham') ham
('data/088/215', 'ham') ham
('data/088/216', 'ham') ham
('data/088/217', 'spam') spam
('data/088/218', 'ham') ham
('data/088/219', 'ham') ham
('data/088/220', 'spam') spam
('data/088/221', 'spam') spam
('data/088/222', 'spam') spam
('data/088/223', 'ham') ham
('data/088/224', 'spam') spam
('data/088/225', 'spam') spam
('data/088/226', 'spam') spam
('data/088/227', 'spam') spam
('data/088/228', 'spam') spam
('data/088/229', 'spam') spam
('data/088/230', 'spam') spam
('data/088/231', 'spam') ham
('data/088/232', 'spam') spam
('data/088/233', 'ham') spam
('data/088/234', 'spam') spam
('data/088/235', 'spam') spam
('data/088/236', 'ham') ham
('data/088/237', 'spam') spam
('data/088/238', 'ham') ham
('data/088/239', 'ham') ham
('data/088/240', 'ham') ham
('data/088/241', 'spam') spam
('data/088/242', 'spam') spam
('data/088/243', 'spam') spam
('data/088/244', 'spam') spam
('data/088/245', 'spam') spam
('data/088/246', 'ham') ham
('data/088/247', 'ham') ham
('data/088/248', 'spam') spam
('data/088/249', 'spam') spam
('data/088/250', 'ham') ham
('data/088/251', 'spam') spam
('data/088/252', 'ham') ham
('data/088/253', 'spam') spam
('data/088/254', 'spam') spam
('data/088/255', 'spam') spam
('data/088/256', 'spam') spam
('data/088/257', 'spam') spam
('data/088/258', 'spam') spam
('data/088/259', 'spam') spam
('data/088/260', 'spam') spam
('data/088/261', 'spam') spam
('data/088/262', 'spam') spam
('data/088/263', 'spam') spam
('data/088/264', 'spam') spam
('data/088/265', 'spam') spam
('data/088/266', 'spam') spam
('data/088/267', 'spam') spam
('data/088/268', 'spam') spam
('data/088/269', 'spam') spam
('data/088/270', 'ham') ham
('data/088/271', 'spam') spam
('data/088/272', 'spam') spam
('data/088/273', 'spam') spam
('data/088/274', 'spam') spam
('data/088/275', 'ham') ham
('data/088/276', 'ham') ham
('data/088/277', 'ham') ham
('data/088/278', 'ham') ham
('data/088/279', 'spam') spam
('data/088/280', 'ham') ham
('data/088/281', 'spam') spam
('data/088/282', 'spam') spam
('data/088/283', 'ham') ham
('data/088/284', 'ham') ham
('data/088/285', 'ham') ham
('data/088/286', 'ham') ham
('data/088/287', 'spam') spam
('data/088/288', 'spam') spam
('data/088/289', 'spam') spam
('data/088/290', 'spam') spam
('data/088/291', 'spam') spam
('data/088/292', 'spam') spam
('data/088/293', 'ham') ham
('data/088/294', 'spam') spam
('data/088/295', 'spam') spam
('data/088/296', 'spam') spam
('data/088/297', 'spam') spam
('data/088/298', 'spam') spam
('data/088/299', 'spam') spam
('data/089/000', 'spam') spam
('data/089/001', 'ham') ham
('data/089/002', 'ham') ham
('data/089/003', 'ham') ham
('data/089/004', 'ham') ham
('data/089/005', 'spam') spam
('data/089/006', 'ham') ham
('data/089/007', 'spam') spam
('data/089/008', 'ham') ham
('data/089/009', 'spam') spam
('data/089/010', 'spam') spam
('data/089/011', 'spam') spam
('data/089/012', 'spam') spam
('data/089/013', 'spam') spam
('data/089/014', 'ham') ham
('data/089/015', 'ham') ham
('data/089/016', 'ham') ham
('data/089/017', 'spam') spam
('data/089/018', 'spam') spam
('data/089/019', 'spam') spam
('data/089/020', 'spam') spam
('data/089/021', 'spam') spam
('data/089/022', 'spam') spam
('data/089/023', 'spam') spam
('data/089/024', 'spam') spam
('data/089/025', 'spam') spam
('data/089/026', 'spam') spam
('data/089/027', 'spam') spam
('data/089/028', 'spam') spam
('data/089/029', 'spam') spam
('data/089/030', 'ham') ham
('data/089/031', 'ham') ham
('data/089/032', 'spam') spam
('data/089/033', 'spam') spam
('data/089/034', 'ham') ham
('data/089/035', 'spam') spam
('data/089/036', 'spam') spam
('data/089/037', 'spam') spam
('data/089/038', 'ham') ham
('data/089/039', 'ham') ham
('data/089/040', 'ham') ham
('data/089/041', 'spam') spam
('data/089/042', 'spam') spam
('data/089/043', 'spam') spam
('data/089/044', 'spam') spam
('data/089/045', 'spam') spam
('data/089/046', 'spam') spam
('data/089/047', 'spam') spam
('data/089/048', 'ham') ham
('data/089/049', 'ham') ham
('data/089/050', 'spam') spam
('data/089/051', 'spam') spam
('data/089/052', 'spam') spam
('data/089/053', 'spam') spam
('data/089/054', 'spam') spam
('data/089/055', 'spam') spam
('data/089/056', 'spam') spam
('data/089/057', 'ham') ham
('data/089/058', 'spam') spam
('data/089/059', 'spam') spam
('data/089/060', 'spam') spam
('data/089/061', 'spam') spam
('data/089/062', 'ham') ham
('data/089/063', 'ham') ham
('data/089/064', 'spam') spam
('data/089/065', 'spam') spam
('data/089/066', 'spam') spam
('data/089/067', 'spam') spam
('data/089/068', 'spam') spam
('data/089/069', 'spam') spam
('data/089/070', 'spam') spam
('data/089/071', 'spam') spam
('data/089/072', 'spam') spam
('data/089/073', 'spam') spam
('data/089/074', 'ham') ham
('data/089/075', 'ham') ham
('data/089/076', 'spam') spam
('data/089/077', 'ham') ham
('data/089/078', 'ham') ham
('data/089/079', 'spam') spam
('data/089/080', 'ham') ham
('data/089/081', 'ham') ham
('data/089/082', 'spam') spam
('data/089/083', 'ham') ham
('data/089/084', 'spam') spam
('data/089/085', 'spam') spam
('data/089/086', 'ham') ham
('data/089/087', 'ham') ham
('data/089/088', 'ham') ham
('data/089/089', 'ham') ham
('data/089/090', 'spam') spam
('data/089/091', 'spam') spam
('data/089/092', 'spam') spam
('data/089/093', 'spam') ham
('data/089/094', 'spam') spam
('data/089/095', 'spam') spam
('data/089/096', 'spam') spam
('data/089/097', 'spam') ham
('data/089/098', 'spam') spam
('data/089/099', 'spam') spam
('data/089/100', 'spam') spam
('data/089/101', 'spam') ham
('data/089/102', 'spam') spam
('data/089/103', 'spam') spam
('data/089/104', 'spam') spam
('data/089/105', 'spam') spam
('data/089/106', 'spam') spam
('data/089/107', 'spam') spam
('data/089/108', 'ham') ham
('data/089/109', 'ham') ham
('data/089/110', 'ham') ham
('data/089/111', 'spam') spam
('data/089/112', 'spam') spam
('data/089/113', 'ham') ham
('data/089/114', 'ham') ham
('data/089/115', 'spam') spam
('data/089/116', 'spam') spam
('data/089/117', 'spam') spam
('data/089/118', 'spam') spam
('data/089/119', 'spam') spam
('data/089/120', 'spam') spam
('data/089/121', 'ham') ham
('data/089/122', 'spam') spam
('data/089/123', 'spam') spam
('data/089/124', 'spam') spam
('data/089/125', 'spam') spam
('data/089/126', 'ham') ham
('data/089/127', 'ham') ham
('data/089/128', 'spam') ham
('data/089/129', 'spam') spam
('data/089/130', 'spam') spam
('data/089/131', 'spam') spam
('data/089/132', 'ham') ham
('data/089/133', 'spam') spam
('data/089/134', 'spam') spam
('data/089/135', 'spam') spam
('data/089/136', 'spam') spam
('data/089/137', 'spam') spam
('data/089/138', 'ham') ham
('data/089/139', 'spam') spam
('data/089/140', 'spam') ham
('data/089/141', 'spam') spam
('data/089/142', 'spam') spam
('data/089/143', 'spam') spam
('data/089/144', 'spam') spam
('data/089/145', 'spam') spam
('data/089/146', 'spam') spam
('data/089/147', 'spam') spam
('data/089/148', 'spam') spam
('data/089/149', 'spam') spam
('data/089/150', 'spam') spam
('data/089/151', 'spam') spam
('data/089/152', 'spam') spam
('data/089/153', 'spam') spam
('data/089/154', 'ham') ham
('data/089/155', 'ham') ham
('data/089/156', 'ham') ham
('data/089/157', 'ham') ham
('data/089/158', 'ham') ham
('data/089/159', 'spam') spam
('data/089/160', 'spam') spam
('data/089/161', 'ham') ham
('data/089/162', 'spam') spam
('data/089/163', 'spam') ham
('data/089/164', 'spam') spam
('data/089/165', 'spam') spam
('data/089/166', 'ham') ham
('data/089/167', 'spam') spam
('data/089/168', 'spam') spam
('data/089/169', 'spam') spam
('data/089/170', 'spam') spam
('data/089/171', 'spam') spam
('data/089/172', 'spam') spam
('data/089/173', 'spam') spam
('data/089/174', 'spam') spam
('data/089/175', 'spam') spam
('data/089/176', 'ham') ham
('data/089/177', 'spam') spam
('data/089/178', 'spam') spam
('data/089/179', 'ham') ham
('data/089/180', 'ham') ham
('data/089/181', 'ham') ham
('data/089/182', 'spam') spam
('data/089/183', 'ham') ham
('data/089/184', 'ham') ham
('data/089/185', 'spam') spam
('data/089/186', 'ham') ham
('data/089/187', 'ham') ham
('data/089/188', 'ham') ham
('data/089/189', 'ham') ham
('data/089/190', 'spam') spam
('data/089/191', 'spam') spam
('data/089/192', 'ham') ham
('data/089/193', 'ham') ham
('data/089/194', 'spam') spam
('data/089/195', 'ham') ham
('data/089/196', 'ham') ham
('data/089/197', 'ham') ham
('data/089/198', 'ham') ham
('data/089/199', 'spam') spam
('data/089/200', 'spam') spam
('data/089/201', 'spam') spam
('data/089/202', 'spam') spam
('data/089/203', 'ham') ham
('data/089/204', 'ham') ham
('data/089/205', 'ham') ham
('data/089/206', 'ham') ham
('data/089/207', 'ham') ham
('data/089/208', 'spam') spam
('data/089/209', 'spam') spam
('data/089/210', 'spam') spam
('data/089/211', 'spam') spam
('data/089/212', 'spam') spam
('data/089/213', 'spam') spam
('data/089/214', 'spam') spam
('data/089/215', 'spam') ham
('data/089/216', 'spam') spam
('data/089/217', 'spam') spam
('data/089/218', 'spam') spam
('data/089/219', 'spam') spam
('data/089/220', 'spam') spam
('data/089/221', 'spam') spam
('data/089/222', 'spam') spam
('data/089/223', 'spam') spam
('data/089/224', 'spam') spam
('data/089/225', 'spam') spam
('data/089/226', 'spam') spam
('data/089/227', 'spam') spam
('data/089/228', 'spam') ham
('data/089/229', 'spam') spam
('data/089/230', 'ham') spam
('data/089/231', 'spam') ham
('data/089/232', 'ham') ham
('data/089/233', 'spam') ham
('data/089/234', 'spam') spam
('data/089/235', 'spam') spam
('data/089/236', 'spam') spam
('data/089/237', 'spam') spam
('data/089/238', 'spam') spam
('data/089/239', 'ham') spam
('data/089/240', 'ham') spam
('data/089/241', 'spam') spam
('data/089/242', 'ham') ham
('data/089/243', 'ham') ham
('data/089/244', 'ham') ham
('data/089/245', 'spam') spam
('data/089/246', 'spam') spam
('data/089/247', 'ham') ham
('data/089/248', 'ham') ham
('data/089/249', 'ham') ham
('data/089/250', 'spam') spam
('data/089/251', 'ham') ham
('data/089/252', 'ham') spam
('data/089/253', 'ham') ham
('data/089/254', 'ham') ham
('data/089/255', 'ham') ham
('data/089/256', 'ham') ham
('data/089/257', 'ham') ham
('data/089/258', 'spam') spam
('data/089/259', 'ham') ham
('data/089/260', 'ham') ham
('data/089/261', 'spam') spam
('data/089/262', 'ham') ham
('data/089/263', 'spam') ham
('data/089/264', 'spam') spam
('data/089/265', 'spam') spam
('data/089/266', 'spam') spam
('data/089/267', 'spam') spam
('data/089/268', 'spam') spam
('data/089/269', 'spam') spam
('data/089/270', 'spam') spam
('data/089/271', 'spam') spam
('data/089/272', 'ham') ham
('data/089/273', 'spam') spam
('data/089/274', 'ham') ham
('data/089/275', 'spam') ham
('data/089/276', 'spam') spam
('data/089/277', 'ham') ham
('data/089/278', 'spam') spam
('data/089/279', 'spam') spam
('data/089/280', 'spam') spam
('data/089/281', 'spam') spam
('data/089/282', 'spam') spam
('data/089/283', 'spam') spam
('data/089/284', 'spam') spam
('data/089/285', 'ham') spam
('data/089/286', 'ham') ham
('data/089/287', 'spam') spam
('data/089/288', 'ham') ham
('data/089/289', 'spam') ham
('data/089/290', 'spam') spam
('data/089/291', 'spam') spam
('data/089/292', 'ham') ham
('data/089/293', 'spam') spam
('data/089/294', 'spam') spam
('data/089/295', 'ham') ham
('data/089/296', 'ham') ham
('data/089/297', 'spam') ham
('data/089/298', 'spam') spam
('data/089/299', 'spam') ham
('data/090/000', 'spam') spam
('data/090/001', 'spam') ham
('data/090/002', 'spam') spam
('data/090/003', 'spam') spam
('data/090/004', 'spam') ham
('data/090/005', 'spam') spam
('data/090/006', 'spam') spam
('data/090/007', 'ham') ham
('data/090/008', 'ham') ham
('data/090/009', 'spam') spam
('data/090/010', 'spam') ham
('data/090/011', 'ham') ham
('data/090/012', 'ham') ham
('data/090/013', 'spam') spam
('data/090/014', 'spam') spam
('data/090/015', 'spam') spam
('data/090/016', 'ham') ham
('data/090/017', 'ham') ham
('data/090/018', 'ham') ham
('data/090/019', 'ham') ham
('data/090/020', 'ham') ham
('data/090/021', 'ham') ham
('data/090/022', 'ham') ham
('data/090/023', 'ham') ham
('data/090/024', 'ham') ham
('data/090/025', 'ham') ham
('data/090/026', 'ham') ham
('data/090/027', 'ham') ham
('data/090/028', 'spam') spam
('data/090/029', 'ham') ham
('data/090/030', 'spam') spam
('data/090/031', 'spam') spam
('data/090/032', 'spam') spam
('data/090/033', 'ham') ham
('data/090/034', 'spam') spam
('data/090/035', 'spam') ham
('data/090/036', 'ham') spam
('data/090/037', 'ham') ham
('data/090/038', 'spam') spam
('data/090/039', 'spam') spam
('data/090/040', 'spam') spam
('data/090/041', 'spam') spam
('data/090/042', 'spam') ham
('data/090/043', 'spam') spam
('data/090/044', 'ham') ham
('data/090/045', 'spam') spam
('data/090/046', 'spam') spam
('data/090/047', 'spam') spam
('data/090/048', 'spam') spam
('data/090/049', 'spam') spam
('data/090/050', 'spam') spam
('data/090/051', 'spam') spam
('data/090/052', 'spam') spam
('data/090/053', 'spam') spam
('data/090/054', 'ham') ham
('data/090/055', 'spam') spam
('data/090/056', 'ham') ham
('data/090/057', 'spam') spam
